report_id,timestamp,unit_id,reporter_role,location,age_band,channel,free_text,category_label,urgency_label,status
715,2025-08-23 14:41:08,NW-ACF-007,Parent/Carer,Field Exercise,18+,Phone call,Cadet explained that they are struggling to afford transport to activities and have missed several parades as a result. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.,Financial hardship,Low,Closed
716,2025-11-07 23:45:08,NW-ACF-042,Parent/Carer,Home,15-17,Other,"Cadet attended with visible bruising and flinched when staff moved nearby, becoming distressed when asked about the injuries. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.",Physical safety,Critical,Closed
717,2025-10-11 14:13:08,NW-ACF-098,Adult Volunteer (CFAV),Annual Camp,Under 12,Other,"Cadet disclosed that messages in the detachment group chat have become hostile and targeted towards them. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Bullying,High,Closed
718,2026-02-11 09:00:08,NW-ACF-012,Parent/Carer,Annual Camp,Under 12,Phone call,"Cadet has become increasingly argumentative with peers and staff, with incidents of raised voices and refusal to follow instructions. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.",Behaviour / conduct,Low,Closed
719,2025-12-20 01:18:08,NW-ACF-077,Parent/Carer,Parade Night - Detachment,15-17,Other,"Cadet quietly asked if there was any support available with food during longer activities, as things are difficult at home. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Financial hardship,Low,Open
720,2026-02-05 17:25:08,NW-ACF-056,Cadet,Home,12-14,Other,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Exploitation / trafficking,High,Open
721,2026-01-27 04:59:08,NW-ACF-055,Other,Training Weekend,Under 12,Phone call,"Parent mentioned that uniform and boot costs are a concern and that finances are affecting the cadet’s ability to attend events. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Financial hardship,High,In progress
722,2025-08-20 23:16:08,NW-ACF-076,Other,Parade Night - Detachment,Under 12,Other,"Cadet attended with visible bruising and flinched when staff moved nearby, becoming distressed when asked about the injuries. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Physical safety,Critical,Open
723,2025-11-16 07:00:08,NW-ACF-065,Cadet,Field Exercise,15-17,Phone call,"Staff have noticed the cadet regularly missing key training sessions without clear reasons, and peers have expressed concern. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Attendance / engagement,Low,Closed
724,2026-02-16 07:27:08,NW-ACF-062,Other,Parade Night - Detachment,15-17,Phone call,"Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Radicalisation / extremism,High,Closed
725,2025-12-25 19:45:08,NW-ACF-063,Cadet,Home,Under 12,Email,Cadet raised a concern that does not fit a specific category but left staff feeling that it should be recorded and monitored. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Other,Medium,In progress
726,2025-10-31 17:18:08,NW-ACF-088,Cadet,Training Weekend,Under 12,Phone call,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Radicalisation / extremism,High,Open
727,2025-12-19 07:17:08,NW-ACF-005,Parent/Carer,Home,12-14,In person,Cadet reported that there have been changes in who is living at home and that they do not feel comfortable around one of the adults. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Home issues,Medium,Open
728,2025-11-02 22:47:08,NW-ACF-059,Other,Online session,Under 12,Other,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Physical safety,Critical,Open
729,2025-12-12 14:58:08,NW-ACF-079,Other,Home,18+,Email,"Staff have noticed the cadet regularly missing key training sessions without clear reasons, and peers have expressed concern. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Attendance / engagement,Low,In progress
730,2025-12-17 05:54:08,NW-ACF-027,Cadet,Training Weekend,12-14,In person,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Physical safety,Critical,Closed
731,2026-01-09 02:20:08,NW-ACF-073,Other,Home,12-14,In person,"Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Physical safety,Critical,Open
732,2025-10-23 19:28:08,NW-ACF-080,Other,Training Weekend,12-14,Other,"Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Exploitation / trafficking,Critical,Open
733,2025-09-26 06:02:08,NW-ACF-084,Adult Volunteer (CFAV),Annual Camp,15-17,Online form,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Physical safety,Critical,In progress
734,2025-10-27 20:27:08,NW-ACF-074,Other,Annual Camp,12-14,Phone call,Cadet asked general questions about whether certain traditional practices on girls are allowed in this country and appeared worried. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,FGM / harmful practices,Medium,Open
735,2025-11-05 04:06:08,NW-ACF-055,Adult Volunteer (CFAV),Training Weekend,18+,Other,"There have been a number of low-level altercations involving the cadet, including pushing and verbal disputes. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Behaviour / conduct,Critical,Closed
736,2026-01-07 11:42:08,NW-ACF-072,Parent/Carer,Online session,Under 12,Other,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Home issues,Medium,Open
737,2025-09-17 10:33:08,NW-ACF-097,Adult Volunteer (CFAV),Field Exercise,Under 12,In person,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Home issues,Critical,Closed
738,2025-12-17 02:50:08,NW-ACF-054,Other,Annual Camp,12-14,Phone call,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Home issues,Critical,Closed
739,2025-10-31 22:40:08,NW-ACF-028,Parent/Carer,Parade Night - Detachment,Under 12,Phone call,"Cadet reported that there have been changes in who is living at home and that they do not feel comfortable around one of the adults. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically.",Home issues,Low,Open
740,2025-12-06 01:12:08,NW-ACF-016,Adult Volunteer (CFAV),Training Weekend,15-17,Other,"Cadet described feeling constantly stressed and overwhelmed and said they are finding it hard to cope with day-to-day tasks. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Mental health,Low,Open
741,2025-09-26 04:56:08,NW-ACF-094,Cadet,Online session,Under 12,Email,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Abuse by adult in organisation,High,In progress
742,2026-01-15 20:27:08,NW-ACF-056,Other,Training Weekend,18+,Phone call,Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.,Behaviour / conduct,Low,Closed
743,2026-01-29 04:05:08,NW-ACF-073,Adult Volunteer (CFAV),Online session,18+,Email,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Physical safety,Medium,Open
744,2026-01-22 22:47:08,NW-ACF-003,Other,Annual Camp,12-14,Phone call,"Cadet quietly asked if there was any support available with food during longer activities, as things are difficult at home. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Financial hardship,Medium,Closed
745,2025-09-15 23:24:08,NW-ACF-073,Parent/Carer,Field Exercise,18+,Email,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,Closed
746,2025-12-10 02:06:08,NW-ACF-078,Cadet,Home,Under 12,Email,"Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Radicalisation / extremism,Critical,Open
747,2025-11-04 15:31:08,NW-ACF-044,Cadet,Field Exercise,18+,Other,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Abuse by adult in organisation,Medium,Open
748,2025-09-28 06:10:08,NW-ACF-046,Cadet,Online session,18+,Email,"Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically.",Abuse by adult in organisation,Low,Closed
749,2025-09-23 07:14:08,NW-ACF-093,Parent/Carer,Annual Camp,18+,Phone call,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Abuse by adult in organisation,Critical,Closed
750,2025-09-11 11:59:08,NW-ACF-029,Adult Volunteer (CFAV),Training Weekend,Under 12,Email,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,FGM / harmful practices,Medium,Closed
751,2025-09-03 17:21:08,NW-ACF-077,Adult Volunteer (CFAV),Training Weekend,12-14,In person,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.",Physical safety,High,Closed
752,2025-10-10 13:57:08,NW-ACF-096,Other,Training Weekend,15-17,Other,"Cadet reported being added to group chats where explicit or disturbing content is shared, and feels pressured to remain in them. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Online safety,Low,Closed
753,2025-11-14 01:16:08,NW-ACF-085,Other,Parade Night - Detachment,18+,Other,"Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically.",Radicalisation / extremism,Low,Open
754,2025-11-13 06:40:08,NW-ACF-030,Other,Annual Camp,18+,Email,"Third-party information was received suggesting there may be welfare concerns for this cadet, but further clarification is needed. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Other,Low,Open
755,2026-01-25 09:50:08,NW-ACF-044,Adult Volunteer (CFAV),Annual Camp,12-14,Other,"During a general discussion, cadet disclosed a situation that may indicate vulnerability, though details are not yet clear. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Other,Medium,Open
756,2026-01-27 04:08:08,NW-ACF-090,Cadet,Online session,15-17,Online form,"Cadet has appeared increasingly withdrawn and low in mood over several weeks, participating less in activities they previously enjoyed. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Mental health,Medium,Closed
757,2025-12-01 22:47:08,NW-ACF-057,Cadet,Training Weekend,18+,Other,"Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Abuse by adult in organisation,High,Closed
758,2025-12-23 00:52:08,NW-ACF-024,Other,Parade Night - Detachment,12-14,Online form,"Several peers have been excluding the cadet from group activities and making jokes at their expense. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Bullying,Low,Closed
759,2025-09-10 14:37:08,NW-ACF-075,Other,Annual Camp,18+,Online form,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Exploitation / trafficking,High,In progress
760,2026-02-07 11:15:08,NW-ACF-073,Adult Volunteer (CFAV),Home,12-14,Other,Cadet described feeling constantly stressed and overwhelmed and said they are finding it hard to cope with day-to-day tasks. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Mental health,Medium,Open
761,2025-11-04 09:56:08,NW-ACF-018,Cadet,Field Exercise,18+,Other,Several peers have been excluding the cadet from group activities and making jokes at their expense. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Bullying,Low,In progress
762,2025-12-22 23:35:08,NW-ACF-052,Adult Volunteer (CFAV),Online session,Under 12,Email,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,Open
763,2025-10-05 05:54:08,NW-ACF-089,Parent/Carer,Parade Night - Detachment,12-14,Other,"Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",FGM / harmful practices,High,In progress
764,2025-11-10 02:43:08,NW-ACF-039,Adult Volunteer (CFAV),Field Exercise,Under 12,In person,"Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Physical safety,Critical,Closed
765,2025-12-24 22:12:08,NW-ACF-074,Adult Volunteer (CFAV),Parade Night - Detachment,Under 12,Phone call,"Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Radicalisation / extremism,Low,Closed
766,2026-01-01 00:22:08,NW-ACF-062,Parent/Carer,Home,15-17,Phone call,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Exploitation / trafficking,High,Closed
767,2025-12-28 13:46:08,NW-ACF-040,Parent/Carer,Parade Night - Detachment,12-14,Online form,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Abuse by adult in organisation,Medium,Open
768,2026-02-13 02:46:08,NW-ACF-088,Adult Volunteer (CFAV),Field Exercise,Under 12,Online form,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Physical safety,Critical,In progress
769,2026-02-05 19:56:08,NW-ACF-069,Parent/Carer,Training Weekend,15-17,Email,"Cadet reported being added to group chats where explicit or disturbing content is shared, and feels pressured to remain in them. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Online safety,Low,In progress
770,2025-11-19 10:12:08,NW-ACF-028,Cadet,Training Weekend,Under 12,Other,"Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Abuse by adult in organisation,High,Open
771,2026-02-16 01:38:08,NW-ACF-096,Other,Home,12-14,Email,Cadet disclosed that an older individual they met online has been asking for personal information and to meet in person. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Online safety,Medium,Open
772,2025-09-24 08:42:08,NW-ACF-007,Adult Volunteer (CFAV),Parade Night - Detachment,15-17,Other,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Radicalisation / extremism,High,In progress
773,2025-12-14 13:02:08,NW-ACF-023,Cadet,Annual Camp,12-14,Other,Cadet reports repeated unkind comments and name-calling from a small group during parade nights. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Bullying,Medium,Closed
774,2025-10-25 18:57:08,NW-ACF-080,Parent/Carer,Online session,Under 12,Online form,"During a general discussion, cadet disclosed a situation that may indicate vulnerability, though details are not yet clear. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.",Other,Medium,In progress
775,2025-11-07 15:11:08,NW-ACF-062,Adult Volunteer (CFAV),Parade Night - Detachment,12-14,Phone call,"Cadet has spoken about feeling ‘numb’ and disconnected from friends and activities, and has stopped engaging in usual hobbies. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Mental health,Low,Open
776,2025-10-26 01:48:08,NW-ACF-084,Adult Volunteer (CFAV),Field Exercise,15-17,Email,Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,Behaviour / conduct,Medium,Open
777,2025-09-05 11:14:08,NW-ACF-084,Parent/Carer,Home,12-14,Email,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,FGM / harmful practices,Critical,In progress
778,2025-12-18 04:27:08,NW-ACF-030,Other,Annual Camp,12-14,Phone call,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Exploitation / trafficking,Critical,Open
779,2025-11-08 20:56:08,NW-ACF-095,Parent/Carer,Field Exercise,12-14,Other,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Abuse by adult in organisation,Critical,Open
780,2025-11-06 01:17:08,NW-ACF-046,Parent/Carer,Parade Night - Detachment,15-17,In person,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.",Attendance / engagement,Medium,Open
781,2025-11-11 00:34:08,NW-ACF-051,Other,Parade Night - Detachment,Under 12,Online form,"Cadet has spoken about feeling ‘numb’ and disconnected from friends and activities, and has stopped engaging in usual hobbies. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.",Mental health,Medium,Closed
782,2025-10-25 02:46:08,NW-ACF-002,Parent/Carer,Field Exercise,15-17,Phone call,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,FGM / harmful practices,Critical,Closed
783,2025-11-24 16:41:08,NW-ACF-077,Adult Volunteer (CFAV),Field Exercise,15-17,Email,Parent mentioned that uniform and boot costs are a concern and that finances are affecting the cadet’s ability to attend events. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.,Financial hardship,Low,Closed
784,2025-09-18 09:59:08,NW-ACF-057,Cadet,Training Weekend,12-14,In person,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Abuse by adult in organisation,High,Closed
785,2025-08-21 20:54:08,NW-ACF-096,Adult Volunteer (CFAV),Field Exercise,15-17,In person,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Exploitation / trafficking,Critical,In progress
786,2025-11-10 16:35:08,NW-ACF-052,Other,Annual Camp,18+,Email,"Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Exploitation / trafficking,High,Open
787,2025-10-14 02:29:08,NW-ACF-087,Parent/Carer,Field Exercise,18+,Phone call,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Physical safety,High,In progress
788,2026-01-08 12:05:08,NW-ACF-030,Cadet,Home,12-14,Phone call,"Third-party information was received suggesting there may be welfare concerns for this cadet, but further clarification is needed. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.",Other,Critical,In progress
789,2025-10-05 11:54:08,NW-ACF-020,Adult Volunteer (CFAV),Training Weekend,Under 12,Other,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Physical safety,Medium,In progress
790,2025-09-11 19:28:08,NW-ACF-038,Adult Volunteer (CFAV),Online session,15-17,Email,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Online safety,Medium,In progress
791,2025-12-26 09:27:08,NW-ACF-081,Cadet,Field Exercise,12-14,Other,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Abuse by adult in organisation,Medium,Open
792,2025-10-07 02:21:08,NW-ACF-030,Adult Volunteer (CFAV),Online session,Under 12,In person,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Exploitation / trafficking,Critical,In progress
793,2025-12-25 06:06:08,NW-ACF-045,Adult Volunteer (CFAV),Parade Night - Detachment,15-17,Online form,Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Radicalisation / extremism,Medium,In progress
794,2026-02-13 04:42:08,NW-ACF-080,Other,Online session,12-14,In person,Cadet asked general questions about whether certain traditional practices on girls are allowed in this country and appeared worried. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,FGM / harmful practices,Critical,Open
795,2026-01-25 01:39:08,NW-ACF-012,Parent/Carer,Online session,18+,In person,Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,FGM / harmful practices,High,Open
796,2025-09-03 08:52:08,NW-ACF-033,Cadet,Parade Night - Detachment,15-17,Email,Cadet disclosed that messages in the detachment group chat have become hostile and targeted towards them. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,Bullying,Medium,Closed
797,2025-09-29 18:36:08,NW-ACF-086,Other,Field Exercise,15-17,Phone call,"Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Exploitation / trafficking,Critical,In progress
798,2026-01-27 22:41:08,NW-ACF-007,Parent/Carer,Online session,15-17,Other,"Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Exploitation / trafficking,Critical,In progress
799,2026-01-19 17:57:08,NW-ACF-020,Parent/Carer,Training Weekend,15-17,In person,"Cadet has spoken about feeling ‘numb’ and disconnected from friends and activities, and has stopped engaging in usual hobbies. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Mental health,Low,Closed
800,2026-01-10 02:24:08,NW-ACF-028,Other,Home,12-14,Email,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Exploitation / trafficking,Critical,Closed
801,2025-12-01 00:33:08,NW-ACF-075,Parent/Carer,Parade Night - Detachment,18+,Phone call,"Cadet has appeared increasingly withdrawn and low in mood over several weeks, participating less in activities they previously enjoyed. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Mental health,High,Open
802,2026-01-21 04:28:08,NW-ACF-009,Cadet,Training Weekend,15-17,Other,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.",Physical safety,Critical,Open
803,2025-09-06 00:25:08,NW-ACF-046,Parent/Carer,Training Weekend,18+,Other,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Exploitation / trafficking,High,In progress
804,2025-10-22 02:25:08,NW-ACF-083,Adult Volunteer (CFAV),Online session,18+,Email,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.",Attendance / engagement,Medium,In progress
805,2025-09-06 02:46:08,NW-ACF-004,Cadet,Field Exercise,15-17,In person,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Exploitation / trafficking,High,In progress
806,2025-09-24 07:54:08,NW-ACF-021,Adult Volunteer (CFAV),Home,18+,In person,"Cadet reported being added to group chats where explicit or disturbing content is shared, and feels pressured to remain in them. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.",Online safety,Medium,Open
807,2026-01-28 08:54:08,NW-ACF-069,Other,Annual Camp,18+,In person,"There have been a number of low-level altercations involving the cadet, including pushing and verbal disputes. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Behaviour / conduct,Low,In progress
